"codigo";"nome_ascii";"nivelensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"qtd_aulas_lancadas";"situacaoturma";"convenio";"modalidadeparticipantes";"campusturma"
"PSI4009";"SEMINARIO DE ORIENTACAO DE TESE II";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"03";"4N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4009";"SEMINARIO DE ORIENTACAO DE TESE II";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"04";"4N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4009";"SEMINARIO DE ORIENTACAO DE TESE II";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"05";"4N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4009";"SEMINARIO DE ORIENTACAO DE TESE II";"STRICTO SENSU";"2016";"2";"3";"sala da base";"2016-07-05";"2016-12-09";"01";"4N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4010";"SEMINARIO DE ORIENTACAO DE TESE III";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"01";"5N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"05";"6N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"08";"6N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"3";"sala da base";"2016-07-05";"2016-12-09";"04";"6N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"02";"5N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-07-08";"01";"6N34";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"07";"6N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"09";"6N23";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"03";"6N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4011";"SEMINARIO DE ORIENTACAO DE TESE IV";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"06";"6N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4013";"SEMINARIO DE ORIENTACAO DE TESE V";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"01";"2M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4013";"SEMINARIO DE ORIENTACAO DE TESE V";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"04";"2N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4013";"SEMINARIO DE ORIENTACAO DE TESE V";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"03";"2M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4013";"SEMINARIO DE ORIENTACAO DE TESE V";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"02";"2M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4014";"SEMINARIO DE ORIENTACAO DE TESE VI";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"03";"3N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4014";"SEMINARIO DE ORIENTACAO DE TESE VI";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"01";"3M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4014";"SEMINARIO DE ORIENTACAO DE TESE VI";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"04";"3M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4014";"SEMINARIO DE ORIENTACAO DE TESE VI";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"02";"3M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"BIB0101";"METODOLOGIA DA PESQUISA EM BIBLIOTECONOMIA I";"GRADUAÇÃO";"2016";"2";"40";"IG1";"2016-07-25";"2016-12-17";"01";"35T56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PSI4002";"ANALISE DE DADOS NA PESQUISA PSICOLOGICA";"STRICTO SENSU";"2016";"2";"30";"SETOR II - SALA D4";"2016-08-11";"2016-10-06";"01";"5M1256";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4004";"COMUNICACAO CIENTIFICA";"STRICTO SENSU";"2016";"2";"30";"SETOR II - SALA D4";"2016-07-05";"2016-12-09";"01";"4M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DED0430";"GEOGRAFIA NO ENSINO FUNDAMENTAL";"GRADUAÇÃO";"2016";"2";"50";"A5";"2016-07-25";"2016-12-17";"01";"5M12345  5T1";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"PSI4017";"SUBJETIVIDADE E CONTEMPORANEIDADE";"STRICTO SENSU";"2016";"2";"23";"Laboratório de Psicologia - sala 631";"2016-08-10";"2016-10-26";"01";"4T2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI2030";"SEMINARIOS EM TOPICOS ESPECIAIS II";"STRICTO SENSU";"2016";"2";"6";"Laboratório de Psicologia - sala 622";"2016-09-13";"2016-11-01";"01";"3T345";"Sono e Processos Cognitivos";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI2029";"SEMINARIOS EM TOPICOS ESPECIAIS I";"STRICTO SENSU";"2016";"2";"4";"Auditório";"2016-09-13";"2016-11-01";"01";"3T2345";"Sono e Processos Cognitivos";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";""
"PSI4020";"PROGRAMA DE ESTUDOS IV";"STRICTO SENSU";"2016";"2";"20";"a definir";"2016-07-05";"2016-12-09";"01";"345T51234 7T561234";"Início: 08/11/2016 e Fim: 24/11/2016";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI2031";"PROGRAMA DE ESTUDOS I";"STRICTO SENSU";"2016";"2";"7";"Laboratório de Psicologia - sala 631";"2016-08-15";"2016-11-28";"01";"2T3456";"Discussão dos aspectos teórico-metodológicos dos projetos de investigação em curso.";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI2032";"PROGRAMA DE ESTUDOS II";"STRICTO SENSU";"2016";"2";"5";"Sala 631 - Laboratório de Psicologia";"2016-08-05";"2016-11-04";"01";"6M345";"Reunião Cientifica";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4019";"PROGRAMA DE ESTUDOS III";"STRICTO SENSU";"2016";"2";"20";"a definir";"2016-07-05";"2016-12-09";"01";"345T51234";"Início: 08/11/2016 e Fim: 24/11/2016";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4034";"PRATICA EM PRODUCAO CIENTIFICA EM PSICOLOGIA II";"STRICTO SENSU";"2016";"2";"8";"Sala 631 - Laboratório de Psicologia";"2016-08-04";"2016-12-09";"01";"5T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"3";"sala da base";"2016-07-05";"2016-12-09";"08";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"3";"sala da base";"2016-07-05";"2016-12-09";"06";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"05";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"10";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"3";"sala da base";"2016-07-05";"2016-12-09";"04";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"03";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"3";"lab psicologia";"2016-07-05";"2016-12-09";"12";"7M23";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"3";"sala da base";"2016-07-05";"2016-12-09";"09";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"3";"sala da base";"2016-07-05";"2016-12-09";"02";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"3";"sala da base";"2016-07-05";"2016-12-09";"01";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"2";"sala da base";"2016-07-05";"2016-12-09";"11";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI4006";"SEMINARIO DE ORIENTACAO DE DISSERTACAO II";"STRICTO SENSU";"2016";"2";"1";"sala da base";"2016-07-05";"2016-12-09";"07";"3N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"ELE0602";"SISTEMAS NAO LINEARES";"GRADUAÇÃO";"2016";"2";"30";"4A1";"2016-07-25";"2016-12-17";"01";"24M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MUT0025";"PRATICA DE ESTUDIO IV";"TÉCNICO";"2016";"2";"7";"ESTÚDIO";"2016-07-25";"2016-12-10";"01";"3T23456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DOL0061";"ALGOCULTURA II";"GRADUAÇÃO";"2016";"2";"30";"Departamento de Oceanografia e Limnologia";"2016-07-25";"2016-12-17";"01";"24M23";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PPE0154";"ATELIE DE PESQUISA: PRODUCAO E APROPRIACAO DO CONHECIMENTO DA INSTITUICAO ESCOLAR";"STRICTO SENSU";"2016";"2";"15";"Bloco de Aulas do CE -2º Andar -Sala 301";"2016-08-08";"2016-12-16";"01";"3T23";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DPO2210";"BIOLOGIA MOLECULAR";"STRICTO SENSU";"2016";"2";"13";"PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL";"2016-08-01";"2016-12-16";"01";"6M16";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DEF0034";"ECOTURISMO E EDUCACAO";"GRADUAÇÃO";"2016";"2";"50";"Sala de Aula 4";"2016-07-25";"2016-12-17";"01";"2T5634";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"EEC1205";"OTIMIZACAO EM SISTEMAS";"STRICTO SENSU";"2016";"2";"25";"Sala 02 do DCA";"2016-07-25";"2016-12-10";"01";"5N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PRO1805";"TOPICOS AVANCADOS EM PESQUISA OPERACIONAL";"GRADUAÇÃO";"2016";"2";"11";"4C1";"2016-07-25";"2016-12-17";"01";"24T56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"GGF2035";"ESTRATIGRAFIA DE SEQUENCIAS";"STRICTO SENSU";"2016";"2";"10";"LGGP";"2016-08-01";"2016-12-02";"01";"24T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DAN0134";"CULTURA BRASILEIRA";"GRADUAÇÃO";"2016";"2";"40";"DEART, Sala 28";"2016-07-25";"2016-12-17";"02";"6M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DAN0134";"CULTURA BRASILEIRA";"GRADUAÇÃO";"2016";"2";"42";"2E1";"2016-07-25";"2016-12-17";"01";"35T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"CSA0003";"BIOESTATISTICA II";"STRICTO SENSU";"2016";"2";"23";"Sala 3 (1º andar) Depto de Enfermagem";"2016-08-15";"2016-12-10";"01";"7M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DCS0405";"TEORIA SOCIOLOGICA III";"GRADUAÇÃO";"2016";"2";"60";"IIE2";"2016-07-25";"2016-12-17";"02";"6N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DCS0405";"TEORIA SOCIOLOGICA III";"GRADUAÇÃO";"2016";"2";"60";"IIE2";"2016-07-25";"2016-12-17";"01";"6M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"EEC2008";"TOPICOS ESPECIAIS H";"STRICTO SENSU";"2016";"2";"25";"Sala 2 DCA";"2016-07-25";"2016-12-10";"01";"6M3456";"Computação Reconfigurável";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DEQ0514";"PROCESSOS DAS INDUSTRIAS QUIMICAS";"GRADUAÇÃO";"2016";"2";"40";"Auditório do NUPEG";"2016-07-25";"2016-12-17";"01";"2M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"EFL0417";"ETICA E EXERCICIO PROFISSIONAL";"GRADUAÇÃO";"2016";"2";"44";"Sala 03";"2016-07-25";"2016-12-17";"01";"6T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Macaíba"
"MDM0013";"ESTAGIO A DOCENCIA";"STRICTO SENSU";"2016";"2";"1";"Hugo Yuri";"2016-08-08";"2016-12-16";"01";"7M123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"CAC9003";"ENERGIA E MEIO AMBIENTE";"GRADUAÇÃO";"2016";"2";"50";"3B5";"2016-07-25";"2016-12-17";"01";"24T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PSI0088";"PSICOLOGIA APLICADA AO SERVICO SOCIAL";"GRADUAÇÃO";"2016";"2";"51";"1B5";"2016-07-25";"2016-12-17";"01";"35M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"LEM2020";"INGLES PARA FINS ACADEMICOS I";"GRADUAÇÃO";"2016";"2";"44";"Setor I - Sala G-1";"2016-07-25";"2016-12-17";"01";"24T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"LEM2020";"INGLES PARA FINS ACADEMICOS I";"GRADUAÇÃO";"2016";"2";"50";"Setor III - Sala G-3";"2016-07-25";"2016-12-17";"02";"35M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ECO0004";"ECONOMIA PARA NUTRICAO";"GRADUAÇÃO";"2016";"2";"35";"A DEFINIR";"2016-07-25";"2016-12-17";"01";"4T564";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIL0979";"TOPICOS ESPECIAIS METAFISICA V";"GRADUAÇÃO";"2016";"2";"30";"2F3";"2016-07-25";"2016-12-17";"01";"24N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MUS2301";"HARMONIA";"GRADUAÇÃO";"2016";"2";"40";"23";"2016-07-25";"2016-12-17";"01";"4N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"CSH9028";"ESTUDOS DIACRONICOS DA LINGUA ESPANHOLA II";"GRADUAÇÃO";"2016";"2";"50";"BL F SALA 4";"2016-07-25";"2016-12-17";"01";"5N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"CON3606";"GESTAO DE ORCAMENTO PUBLICO";"GRADUAÇÃO";"2016";"2";"30";"A DEFINIR PELO DEPTO GESTÃO EM SISTEMAS DE SAÚDE";"2016-07-25";"2016-12-17";"01";"6N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DED0431";"HISTORIA NO ENSINO FUNDAMENTAL";"GRADUAÇÃO";"2016";"2";"50";"A5";"2016-07-25";"2016-12-17";"01";"2M12345  2T1";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"DED0431";"HISTORIA NO ENSINO FUNDAMENTAL";"GRADUAÇÃO";"2016";"2";"1";"A6";"2016-07-25";"2016-12-17";"IND";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"CST1044";"INFORMATICA, SAUDE E CIDADANIA.";"GRADUAÇÃO";"2016";"2";"20";"Bloco I - Laboratório de Informática";"2016-07-25";"2016-12-17";"02";"6M456  6T1";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"CST1044";"INFORMATICA, SAUDE E CIDADANIA.";"GRADUAÇÃO";"2016";"2";"20";"Bloco I - Lab. de Informática";"2016-07-25";"2016-12-17";"01";"6M3456";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Santa Cruz"
"EAJ0323";"FORRAGICULTURA";"TÉCNICO";"2016";"2";"40";"AGROPECUÁRIA";"2016-07-25";"2016-12-09";"04";"2T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"EAJ0323";"FORRAGICULTURA";"TÉCNICO";"2016";"2";"40";"AGROPECUÁRIA";"2016-07-25";"2016-12-09";"03";"5T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"EAJ0323";"FORRAGICULTURA";"TÉCNICO";"2016";"2";"40";"EAJ";"2016-07-25";"2016-12-09";"01";"";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";""
"EAJ0323";"FORRAGICULTURA";"TÉCNICO";"2016";"2";"40";"EAJ";"2016-07-25";"2016-12-09";"02";"";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";""
"DCA0800";"ALGORITMOS E LOGICA DE PROGRAMACAO";"GRADUAÇÃO";"2016";"2";"35";"4E6";"2016-07-25";"2016-12-17";"03";"35N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DCA0800";"ALGORITMOS E LOGICA DE PROGRAMACAO";"GRADUAÇÃO";"2016";"2";"30";"2M56 (4E3) - 5M56 (4E6)";"2016-07-25";"2016-12-17";"02";"25M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DCA0800";"ALGORITMOS E LOGICA DE PROGRAMACAO";"GRADUAÇÃO";"2016";"2";"35";"a definir";"2016-07-25";"2016-12-17";"04";"35N12";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Central"
"DCA0800";"ALGORITMOS E LOGICA DE PROGRAMACAO";"GRADUAÇÃO";"2016";"2";"30";"4C6";"2016-07-25";"2016-12-17";"01";"46M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FAR2030";"TOPICOS AVANCADOS EM MEDICAMENTOS";"STRICTO SENSU";"2016";"2";"30";"Sala 1 do PPGCF";"2016-08-01";"2016-12-23";"01";"6M345";"DESENVOLVIMENTO DE PROTOCOLOS DE PESQUISA";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"CIV0409";"TOPOGRAFIA";"GRADUAÇÃO";"2016";"2";"35";"4I7";"2016-07-25";"2016-12-17";"02";"35T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"CIV0409";"TOPOGRAFIA";"GRADUAÇÃO";"2016";"2";"30";"4G6";"2016-07-25";"2016-12-17";"01";"3M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DEQ0524";"ENGENHARIA BIOQUIMICA";"GRADUAÇÃO";"2016";"2";"40";"4G5";"2016-07-25";"2016-12-17";"01";"35M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DEF0650";"ATIVIDADE FISICA, SAUDE E QUALIDADE DE VIDA";"GRADUAÇÃO";"2016";"2";"30";"Sala de Aula 4 - Sala de Musculação";"2016-07-25";"2016-12-17";"02";"24M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DEF0650";"ATIVIDADE FISICA, SAUDE E QUALIDADE DE VIDA";"GRADUAÇÃO";"2016";"2";"30";"Natação - Sala de Aula 8 - Piscina SO";"2016-07-25";"2016-12-17";"01";"24T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DEF0650";"ATIVIDADE FISICA, SAUDE E QUALIDADE DE VIDA";"GRADUAÇÃO";"2016";"2";"30";"Sala de Aula 4 - Sala de Musculação";"2016-07-25";"2016-12-17";"03";"24M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ICE1023";"TECNICAS EXPERIMENTAIS EM NEUROCIENCIAS";"GRADUAÇÃO";"2016";"2";"10";"Auditório - Instituto do Cérebro 1";"2016-08-08";"2016-11-09";"01";"246M34 (08/08/2016 - 09/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MUT491";"ARRANJOS II";"TÉCNICO";"2016";"2";"20";"LAMUCO";"2016-07-25";"2016-12-10";"01";"3T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"RMI0018";"SEMINARIOS TEMATICOS EM FARMACIA II";"RESIDÊNCIA";"2016";"2";"2";"EMCM";"2016-08-01";"2016-12-09";"01";"2T6  2N1";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PRO1902";"ENGENHARIA DA QUALIDADE";"GRADUAÇÃO";"2016";"2";"45";"4I7";"2016-07-25";"2016-12-17";"01";"35T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PRO1902";"ENGENHARIA DA QUALIDADE";"GRADUAÇÃO";"2016";"2";"45";"4A4";"2016-07-25";"2016-12-17";"02";"35N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ADM0058";"GESTAO DE SISTEMA DE INFORMACAO";"GRADUAÇÃO";"2016";"2";"55";"1B1";"2016-07-25";"2016-12-17";"01";"35M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ADM0058";"GESTAO DE SISTEMA DE INFORMACAO";"GRADUAÇÃO";"2016";"2";"55";"IE4";"2016-07-25";"2016-12-17";"02";"24N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"QUI0204";"QUIMICA ORGANICA III";"GRADUAÇÃO";"2016";"2";"1";"Sala dos professores";"2016-07-25";"2016-12-17";"01A";"";"";"f";"3";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"QUI0204";"QUIMICA ORGANICA III";"GRADUAÇÃO";"2016";"2";"";"";"2016-07-25";"2016-12-17";"01";"";"";"f";"3";"";"t";"";"ABERTA";"";"Presencial";"Campus Central"
"COM0138";"OFICINA DE PROD. E REALIZACAO EM RADIO E TV";"GRADUAÇÃO";"2016";"2";"45";"DECOM - SALA 05";"2016-07-25";"2016-12-17";"01";"5T123456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0742";"LABORATORIO BASICO DE FLUIDOS E TERMODINAMICA";"GRADUAÇÃO";"2016";"2";"20";"Lab. Bas. Fluidos e Termodinamica";"2016-07-25";"2016-12-17";"01";"6N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0315";"FISICA EXPERIMENTAL I";"GRADUAÇÃO";"2016";"2";"20";"Lab. Fís. Experimental I";"2016-07-25";"2016-12-17";"08";"3T123 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0315";"FISICA EXPERIMENTAL I";"GRADUAÇÃO";"2016";"2";"12";"Lab. Fís. Experimental I";"2016-07-25";"2016-12-17";"14";"6T456 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0315";"FISICA EXPERIMENTAL I";"GRADUAÇÃO";"2016";"2";"20";"Lab. Fís. Experimental I";"2016-07-25";"2016-12-17";"07";"4N123 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0315";"FISICA EXPERIMENTAL I";"GRADUAÇÃO";"2016";"2";"20";"Lab. Fís. Experimental I";"2016-07-25";"2016-12-17";"03";"5M456 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0315";"FISICA EXPERIMENTAL I";"GRADUAÇÃO";"2016";"2";"20";"Lab. Fís. Experimental I";"2016-07-25";"2016-12-17";"04";"5T456 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0315";"FISICA EXPERIMENTAL I";"GRADUAÇÃO";"2016";"2";"20";"Lab. Fís. Experimental I";"2016-07-25";"2016-12-17";"11";"4T123 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0315";"FISICA EXPERIMENTAL I";"GRADUAÇÃO";"2016";"2";"20";"Lab. Fís. Experimental I";"2016-07-25";"2016-12-17";"02";"3N123 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0315";"FISICA EXPERIMENTAL I";"GRADUAÇÃO";"2016";"2";"20";"Lab. Fís. Experimental I";"2016-07-25";"2016-12-17";"12";"2T123 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
